Entity,Code,Year,Coal (terawatt-hours),Crude oil (terawatt-hours),Natural gas (terawatt-hours)
North Korea,PRK,1919,1.815443018,,
North Korea,PRK,1920,2.352749023,,
North Korea,PRK,1921,2.531851025,,
North Korea,PRK,1922,2.580697025,,
North Korea,PRK,1923,3.09358003,,
North Korea,PRK,1924,3.248259032,,
North Korea,PRK,1925,5.169535051,,
North Korea,PRK,1926,5.560303055,,
North Korea,PRK,1927,5.771969057,,
North Korea,PRK,1928,6.643056065,,
North Korea,PRK,1929,7.636258075,,
North Korea,PRK,1930,7.196644071,,
North Korea,PRK,1931,7.619976075,,
North Korea,PRK,1932,8.987664088,,
North Korea,PRK,1933,10.5914411,,
North Korea,PRK,1934,13.75014914,,
North Korea,PRK,1935,15.86680916,,
North Korea,PRK,1936,18.57776218,,
North Korea,PRK,1937,19.79077119,,
North Korea,PRK,1938,27.83407927,,
North Korea,PRK,1939,34.50969934,,
North Korea,PRK,1940,46.73748146,,
North Korea,PRK,1941,50.13227849,,
North Korea,PRK,1942,55.74142755,,
North Korea,PRK,1943,53.63290853,,
North Korea,PRK,1944,57.38590956,,
North Korea,PRK,1948,4.704561831,,
North Korea,PRK,1949,5.967678699,,
North Korea,PRK,1950,5.578376075,,
North Korea,PRK,1951,1.49423986,,
North Korea,PRK,1952,1.565514315,,
North Korea,PRK,1953,3.751128607,,
North Korea,PRK,1954,12.06777076,,
North Korea,PRK,1955,20.06915269,,
North Korea,PRK,1956,24.42011019,,
North Korea,PRK,1957,30.85984477,,
North Korea,PRK,1958,43.83501141,,
North Korea,PRK,1959,14.9172022,,
North Korea,PRK,1960,67.22162163,,
North Korea,PRK,1961,74.50358338,,
North Korea,PRK,1962,86.43299785,,
North Korea,PRK,1963,92.57049781,,
North Korea,PRK,1964,101.5223415,,
North Korea,PRK,1965,128.3876418,,
North Korea,PRK,1966,138.7226414,,
North Korea,PRK,1967,152.1878555,,
North Korea,PRK,1968,180.1806843,,
North Korea,PRK,1969,194.4599984,,
North Korea,PRK,1970,195.3392264,,
North Korea,PRK,1971,206.675569,,
North Korea,PRK,1972,243.2490119,,
North Korea,PRK,1973,266.1699976,,
North Korea,PRK,1974,277.1318542,,
North Korea,PRK,1975,288.7205678,,
North Korea,PRK,1976,296.8615679,,
North Korea,PRK,1977,305.002568,,
North Korea,PRK,1978,313.1435681,,
North Korea,PRK,1979,314.7107106,,
North Korea,PRK,1980,292.7678974,,
North Korea,PRK,1981,303.1095935,,
North Korea,PRK,1982,318.9545196,,
North Korea,PRK,1983,321.6756473,,
North Korea,PRK,1984,330.5869566,,
North Korea,PRK,1985,344.6902039,,
North Korea,PRK,1986,340.9102238,0.363008082,
North Korea,PRK,1987,333.9728483,0.363008082,
North Korea,PRK,1988,417.1498372,0.233525314,
North Korea,PRK,1989,324.9934124,0.287047059,
North Korea,PRK,1990,307.0486589,0.36584984,
North Korea,PRK,1991,297.43811,0.436899692,
North Korea,PRK,1992,253.8532918,0.508633451,
North Korea,PRK,1993,232.5547298,0.54358354,
North Korea,PRK,1994,218.0030608,0.39633094,
North Korea,PRK,1995,203.1876878,0.364900622,
North Korea,PRK,1996,183.2083907,0.184967802,
North Korea,PRK,1997,171.1892888,0.149793675,
North Korea,PRK,1998,154.5684671,0.469898282,
North Korea,PRK,1999,174.5152139,0.325900144,
North Korea,PRK,2000,186.981251,0.394349963,
North Korea,PRK,2001,191.9667353,0.082605549,
North Korea,PRK,2002,184.7684752,0.083354311,
North Korea,PRK,2003,190.3963247,0.081638643,
North Korea,PRK,2004,200.1788381,0.083112584,
North Korea,PRK,2005,219.0514881,0.071167767,
North Korea,PRK,2006,221.998525,0.054824709,
North Korea,PRK,2007,192.6870763,0.069587702,
North Korea,PRK,2008,204.6430393,0.072688874,
North Korea,PRK,2009,199.9566309,0.053126729,
North Korea,PRK,2010,203.5545719,0.051411062,
North Korea,PRK,2011,247.6392149,0.051411062,
North Korea,PRK,2012,252.2022338,0.051411062,
North Korea,PRK,2013,253.8473896,0.051411062,
North Korea,PRK,2014,255.503277,0.051411062,
Norway,NOR,1907,0.016518089,,
Norway,NOR,1908,0.049554267,,
Norway,NOR,1909,0.033036178,,
Norway,NOR,1910,0.041295223,,
Norway,NOR,1911,0.181698981,,
Norway,NOR,1912,0.19821707,,
Norway,NOR,1913,0.272548471,,
Norway,NOR,1914,0.313843694,,
Norway,NOR,1915,0.148662802,,
Norway,NOR,1916,0.156921847,,
Norway,NOR,1917,0.206476115,,
Norway,NOR,1918,0.454247452,,
Norway,NOR,1919,0.561615032,,
Norway,NOR,1920,0.635946433,,
Norway,NOR,1921,0.900235859,,
Norway,NOR,1922,1.717881273,,
Norway,NOR,1923,1.899580254,,
Norway,NOR,1924,2.196905859,,
Norway,NOR,1925,2.36208675,,
Norway,NOR,1926,1.883062165,,
Norway,NOR,1927,2.634635221,,
Norway,NOR,1928,2.27123726,,
Norway,NOR,1929,2.07302019,,
Norway,NOR,1930,1.552700381,,
Norway,NOR,1931,2.006947833,,
Norway,NOR,1932,2.114315413,,
Norway,NOR,1933,2.436418151,,
Norway,NOR,1934,2.593339999,,
Norway,NOR,1935,2.552044776,,
Norway,NOR,1936,2.552044776,,
Norway,NOR,1937,2.452936241,,
Norway,NOR,1938,2.46945433,,
Norway,NOR,1939,2.576821909,,
Norway,NOR,1940,2.221682992,,
Norway,NOR,1941,1.205820509,,
Norway,NOR,1945,0.049554267,,
Norway,NOR,1946,0.79286828,,
Norway,NOR,1947,2.775038979,,
Norway,NOR,1948,3.600943437,,
Norway,NOR,1949,3.774383374,,
Norway,NOR,1950,3.006292228,,
Norway,NOR,1951,3.881750953,,
Norway,NOR,1952,0.355138917,,
Norway,NOR,1953,3.526612036,,
Norway,NOR,1954,2.816334202,,
Norway,NOR,1955,2.659412355,,
Norway,NOR,1956,3.221027387,,
Norway,NOR,1957,3.171473119,,
Norway,NOR,1958,2.378604839,,
Norway,NOR,1959,2.081279234,,
Norway,NOR,1960,3.336654011,,
Norway,NOR,1961,3.04758745,,
Norway,NOR,1962,3.906528087,,
Norway,NOR,1963,3.15495503,,
Norway,NOR,1964,3.650497705,,
Norway,NOR,1965,3.518352992,,
Norway,NOR,1966,3.584425348,,
Norway,NOR,1967,3.526612036,,
Norway,NOR,1968,2.857629425,,
Norway,NOR,1969,3.179732164,,
Norway,NOR,1970,3.997377577,,
Norway,NOR,1971,0.033036178,3.407590034,
Norway,NOR,1972,3.906528087,18.91038019,
Norway,NOR,1973,3.402726367,18.42192018,
Norway,NOR,1974,3.807419552,19.8407802,0.136756138
Norway,NOR,1975,3.485316813,107.8798811,1.90481763
Norway,NOR,1976,4.335998405,160.4823716,3.194232642
Norway,NOR,1977,3.609202482,157.6330216,29.04114264
Norway,NOR,1978,3.320135922,197.2099119,144.1702739
Norway,NOR,1979,2.329050572,218.8649722,210.8095861
Norway,NOR,1980,2.040259135,311.7343917,294.3579078
Norway,NOR,1981,2.904535605,302.934964,297.8537669
Norway,NOR,1982,3.117062594,314.6799153,285.6827504
Norway,NOR,1983,3.570453534,391.559498,289.2730355
Norway,NOR,1984,3.194989127,445.5411127,304.8638092
Norway,NOR,1985,3.591706207,487.4275677,302.3094965
Norway,NOR,1986,3.095809856,536.673634,313.8326648
Norway,NOR,1987,2.826609008,622.73084,331.4004828
Norway,NOR,1988,1.870237556,707.0630634,334.3988184
Norway,NOR,1989,2.550323935,925.3571548,345.2579662
Norway,NOR,1990,2.146522629,1016.766199,312.0720171
Norway,NOR,1991,2.337796945,1156.852646,308.9818237
Norway,NOR,1992,2.542818853,1311.762947,332.8032073
Norway,NOR,1993,1.898260277,1405.930066,311.437383
Norway,NOR,1994,2.131401449,1592.122642,339.3652884
Norway,NOR,1995,2.067671852,1715.628544,353.5235293
Norway,NOR,1996,1.628632123,1910.752525,470.5319892
Norway,NOR,1997,2.869927383,1939.47684,525.8787091
Norway,NOR,1998,2.438694826,1855.159456,519.2915685
Norway,NOR,1999,3.003794744,1855.892435,558.0737679
Norway,NOR,2000,4.699005637,1977.798427,592.7333637
Norway,NOR,2001,13.29402226,2018.110377,614.7659851
Norway,NOR,2002,15.85170888,1970.296209,755.7905561
Norway,NOR,2003,21.88903887,1929.657982,847.7512583
Norway,NOR,2004,21.59163348,1884.632575,930.656971
Norway,NOR,2005,10.93708431,1755.88281,967.0813417
Norway,NOR,2006,17.80714953,1642.642129,970.1242356
Norway,NOR,2007,30.28330688,1512.200922,988.7386729
Norway,NOR,2008,25.50251472,1452.667095,1094.481304
Norway,NOR,2009,19.63619283,1387.011043,1143.607997
Norway,NOR,2010,14.38698717,1264.311045,1172.267089
Norway,NOR,2011,10.30509776,1204.218453,1115.231542
Norway,NOR,2012,9.137670443,1133.000189,1262.229636
Norway,NOR,2013,13.791486,1087.800509,1196.316486
Norway,NOR,2014,15.12926014,1122.779352,1197.132356
Oman,OMN,1967,,33.22691033,
Oman,OMN,1968,,139.6995614,
Oman,OMN,1969,,190.3598419,
Oman,OMN,1970,,192.8602919,
Oman,OMN,1971,,170.7865517,
Oman,OMN,1972,,163.4712816,
Oman,OMN,1973,,170.1469017,
Oman,OMN,1974,,168.2395817,
Oman,OMN,1975,,197.8960819,
Oman,OMN,1976,,212.7127021,
Oman,OMN,1977,,197.3378419,
Oman,OMN,1978,,182.5444818,1.90283394
Oman,OMN,1979,,171.2168617,3.685235352
Oman,OMN,1980,,167.4396961,8.591955523
Oman,OMN,1981,,189.2540227,10.12623329
Oman,OMN,1982,,192.2019047,12.58150598
Oman,OMN,1983,,222.2703008,15.65062485
Oman,OMN,1984,,245.8533566,14.42227015
Oman,OMN,1985,,295.9673501,16.87824702
Oman,OMN,1986,,331.7813569,21.47954025
Oman,OMN,1987,,346.0334878,24.48650001
Oman,OMN,1988,,366.5349987,22.43042911
Oman,OMN,1989,,383.0564976,30.23658666
Oman,OMN,1990,,408.8691308,30.37773573
Oman,OMN,1991,,416.5166442,38.0494713
Oman,OMN,1992,,438.9108368,35.86857687
Oman,OMN,1993,,459.620144,42.91211702
Oman,OMN,1994,,480.0213385,46.0552028
Oman,OMN,1995,,506.4897635,45.18988418
Oman,OMN,1996,,525.3648454,44.64608359
Oman,OMN,1997,,535.1546376,54.073776
Oman,OMN,1998,,532.755722,75.96336068
Oman,OMN,1999,,538.5985715,60.57563284
Oman,OMN,2000,,573.0924636,98.7198596
Oman,OMN,2001,,539.7498904,151.3849
Oman,OMN,2002,,530.3147991,162.5464209
Oman,OMN,2003,,485.2271448,171.2155633
Oman,OMN,2004,,444.7158945,186.3865626
Oman,OMN,2005,,460.198884,208.9226069
Oman,OMN,2006,,438.562014,250.3059631
