Entity,Code,Year,Coal (terawatt-hours)
Turkey,TUR,1983,103.18136000000001
Turkey,TUR,1984,115.93947000000003
Turkey,TUR,1985,138.78079
Turkey,TUR,1986,152.72516
Turkey,TUR,1987,161.23832000000002
Turkey,TUR,1988,155.88852
Turkey,TUR,1989,175.67115
Turkey,TUR,1990,186.52194000000003
Turkey,TUR,1991,199.25679
Turkey,TUR,1992,198.53573000000003
Turkey,TUR,1993,183.70748000000003
Turkey,TUR,1994,184.25409000000002
Turkey,TUR,1995,192.33694000000003
Turkey,TUR,1996,216.35289000000003
Turkey,TUR,1997,241.69466000000003
Turkey,TUR,1998,250.76605999999998
Turkey,TUR,1999,232.99542
Turkey,TUR,2000,261.22143
Turkey,TUR,2001,214.60839000000004
Turkey,TUR,2002,224.14499000000006
Turkey,TUR,2003,242.09008
Turkey,TUR,2004,256.86018
Turkey,TUR,2005,257.68591000000004
Turkey,TUR,2006,304.33384
Turkey,TUR,2007,342.66632000000004
Turkey,TUR,2008,344.20148000000006
Turkey,TUR,2009,359.34374
Turkey,TUR,2010,365.62394000000006
Turkey,TUR,2011,394.01044400000006
Turkey,TUR,2012,424.43685
Turkey,TUR,2013,367.09164564767383
Turkey,TUR,2014,420.14538
Turkey,TUR,2015,404.02607207000005
Turkey,TUR,2016,447.00125504724
Turkmenistan,TKM,1985,3.7448600000000005
Turkmenistan,TKM,1986,3.7448600000000005
Turkmenistan,TKM,1987,3.7448600000000005
Turkmenistan,TKM,1988,3.2098800000000005
Turkmenistan,TKM,1989,3.7448600000000005
Turkmenistan,TKM,1990,4.27984
Turkmenistan,TKM,1991,3.7448600000000005
Turkmenistan,TKM,1992,1.6049400000000003
Turkmenistan,TKM,1993,0
Turkmenistan,TKM,1994,0.05815000000000001
Turkmenistan,TKM,1995,0.05815000000000001
Turkmenistan,TKM,1996,0.53498
Turkmenistan,TKM,1997,0
Turkmenistan,TKM,1998,0
Turkmenistan,TKM,1999,0
Turkmenistan,TKM,2000,0
Turkmenistan,TKM,2001,0
Turkmenistan,TKM,2002,0
Turkmenistan,TKM,2003,0
Turkmenistan,TKM,2004,0
Turkmenistan,TKM,2005,0
Turkmenistan,TKM,2006,0
Turkmenistan,TKM,2007,0
Turkmenistan,TKM,2008,0
Turkmenistan,TKM,2009,0
Turkmenistan,TKM,2010,0
Turkmenistan,TKM,2011,0
Turkmenistan,TKM,2012,0
Turkmenistan,TKM,2013,0
Turkmenistan,TKM,2014,0
Turkmenistan,TKM,2015,0
Turkmenistan,TKM,2016,0
USSR,OWID_USS,1965,3459.1882805555556
USSR,OWID_USS,1966,3585.219047222222
USSR,OWID_USS,1967,3640.7202694444445
USSR,OWID_USS,1968,3608.9703694444443
USSR,OWID_USS,1969,3677.5991805555554
USSR,OWID_USS,1970,3630.3936916666667
USSR,OWID_USS,1971,3703.805113888889
USSR,OWID_USS,1972,3803.0233249999997
USSR,OWID_USS,1973,3848.095980555555
USSR,OWID_USS,1974,3866.9873249999996
USSR,OWID_USS,1975,3977.058744444444
USSR,OWID_USS,1976,3972.7527658396134
USSR,OWID_USS,1977,4044.1145218425117
USSR,OWID_USS,1978,4019.640623184541
USSR,OWID_USS,1979,4048.7355144811586
USSR,OWID_USS,1980,3925.4902444444447
USSR,OWID_USS,1981,3900.583883202279
USSR,OWID_USS,1982,3960.3270635095437
USSR,OWID_USS,1983,3970.486234065278
USSR,OWID_USS,1984,3933.0122090066607
Ukraine,UKR,1985,895.3837179710001
Ukraine,UKR,1986,889.4492185580001
Ukraine,UKR,1987,881.2998147200001
Ukraine,UKR,1988,831.38408527057
Ukraine,UKR,1989,758.3904074597474
Ukraine,UKR,1990,873.659844973165
Ukraine,UKR,1991,726.704205309
Ukraine,UKR,1992,748.1278038860002
Ukraine,UKR,1993,657.06561099
Ukraine,UKR,1994,542.0397589
Ukraine,UKR,1995,493.62372000000005
Ukraine,UKR,1996,389.02350000000007
Ukraine,UKR,1997,444.5102300000001
Ukraine,UKR,1998,430.91476
Ukraine,UKR,1999,449.4646100000001
Ukraine,UKR,2000,455.60178426000016
Ukraine,UKR,2001,463.20729254
Ukraine,UKR,2002,454.73020880000007
Ukraine,UKR,2003,470.47141380000005
Ukraine,UKR,2004,456.8431472
Ukraine,UKR,2005,436.36411280000004
Ukraine,UKR,2006,463.13520980000004
Ukraine,UKR,2007,462.39647220000006
Ukraine,UKR,2008,486.1107400000001
Ukraine,UKR,2009,417.1681
Ukraine,UKR,2010,444.85913
Ukraine,UKR,2011,482.5287000000001
Ukraine,UKR,2012,494.79835
Ukraine,UKR,2013,484.09875000000005
Ukraine,UKR,2014,413.74888000000004
Ukraine,UKR,2015,318.01072000000005
Ukraine,UKR,2016,366.53837447297485
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,0
United Arab Emirates,ARE,1968,0
United Arab Emirates,ARE,1969,0
United Arab Emirates,ARE,1970,0
United Arab Emirates,ARE,1971,0
United Arab Emirates,ARE,1972,0
United Arab Emirates,ARE,1973,0
United Arab Emirates,ARE,1974,0
United Arab Emirates,ARE,1975,0
United Arab Emirates,ARE,1976,0
United Arab Emirates,ARE,1977,0
United Arab Emirates,ARE,1978,0
United Arab Emirates,ARE,1979,0
United Arab Emirates,ARE,1980,0
United Arab Emirates,ARE,1981,0
United Arab Emirates,ARE,1982,0
United Arab Emirates,ARE,1983,0
United Arab Emirates,ARE,1984,0
United Arab Emirates,ARE,1985,0
United Arab Emirates,ARE,1986,0
United Arab Emirates,ARE,1987,0
United Arab Emirates,ARE,1988,0
United Arab Emirates,ARE,1989,0
United Arab Emirates,ARE,1990,0
United Arab Emirates,ARE,1991,0
United Arab Emirates,ARE,1992,0
United Arab Emirates,ARE,1993,0
United Arab Emirates,ARE,1994,0
United Arab Emirates,ARE,1995,0
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Arab Emirates,ARE,2001,0.21500381000000002
United Arab Emirates,ARE,2002,1.09649966
United Arab Emirates,ARE,2003,1.2899996000000002
United Arab Emirates,ARE,2004,1.4619956700000003
United Arab Emirates,ARE,2005,1.6913276400000001
United Arab Emirates,ARE,2006,3.27517082
United Arab Emirates,ARE,2007,1.57666747
United Arab Emirates,ARE,2008,3.99183468
United Arab Emirates,ARE,2009,6.407001890000001
United Arab Emirates,ARE,2010,8.3276615
United Arab Emirates,ARE,2011,15.579257250000003
United Arab Emirates,ARE,2012,20.13941514
United Arab Emirates,ARE,2013,16.85616147
United Arab Emirates,ARE,2014,17.00808416
United Arab Emirates,ARE,2015,14.700855060538476
United Arab Emirates,ARE,2016,14.741131375772826
United Kingdom,GBR,1965,1365.3271100000002
United Kingdom,GBR,1966,1299.4199
United Kingdom,GBR,1967,1213.83473
United Kingdom,GBR,1968,1214.7535
United Kingdom,GBR,1969,1184.0503
United Kingdom,GBR,1970,1116.7591200000002
United Kingdom,GBR,1971,989.7130000000002
United Kingdom,GBR,1972,866.9234600000001
United Kingdom,GBR,1973,938.9829400000001
United Kingdom,GBR,1974,826.6604
United Kingdom,GBR,1975,831.60315
United Kingdom,GBR,1976,846.2685800000002
United Kingdom,GBR,1977,849.04815
United Kingdom,GBR,1978,827.13723
United Kingdom,GBR,1979,889.1135
United Kingdom,GBR,1980,826.48595
United Kingdom,GBR,1981,821.9967700000001
United Kingdom,GBR,1982,766.63797
United Kingdom,GBR,1983,773.76716
United Kingdom,GBR,1984,549.8198800000001
United Kingdom,GBR,1985,731.28277
United Kingdom,GBR,1986,789.7700400000001
United Kingdom,GBR,1987,809.08747
United Kingdom,GBR,1988,785.39716
United Kingdom,GBR,1989,755.9965200000001
United Kingdom,GBR,1990,755.3103500000001
United Kingdom,GBR,1991,756.5896500000001
United Kingdom,GBR,1992,711.3838400000001
United Kingdom,GBR,1993,619.4835800000001
United Kingdom,GBR,1994,578.40642
United Kingdom,GBR,1995,551.9132800000001
United Kingdom,GBR,1996,515.97658
United Kingdom,GBR,1997,460.17584
United Kingdom,GBR,1998,448.69121500000006
United Kingdom,GBR,1999,398.917141
United Kingdom,GBR,2000,427.147803
United Kingdom,GBR,2001,452.54539700000004
United Kingdom,GBR,2002,415.308463
United Kingdom,GBR,2003,443.1483570000001
United Kingdom,GBR,2004,425.8915107050309
United Kingdom,GBR,2005,435.3024824723394
United Kingdom,GBR,2006,476.042866148664
United Kingdom,GBR,2007,446.4471715195127
United Kingdom,GBR,2008,414.2036686599144
United Kingdom,GBR,2009,346.48780442066465
United Kingdom,GBR,2010,359.69037323470815
United Kingdom,GBR,2011,365.7516416163143
United Kingdom,GBR,2012,453.08206701735384
United Kingdom,GBR,2013,428.4716325472914
United Kingdom,GBR,2014,345.65601180727936
United Kingdom,GBR,2015,267.6693118808646
United Kingdom,GBR,2016,127.61612295711627
United States,USA,1965,3393.9411798048486
United States,USA,1966,3558.785450786752
United States,USA,1967,3491.5754622641593
United States,USA,1968,3613.7647043378474
United States,USA,1969,3628.671178180017
United States,USA,1970,3594.378346117026
United States,USA,1971,3399.1587240671247
United States,USA,1972,3539.394989570948
United States,USA,1973,3801.5684560281115
United States,USA,1974,3711.1232069201255
United States,USA,1975,3711.09624438167
United States,USA,1976,3981.097052980993
United States,USA,1977,4080.1656252577263
United States,USA,1978,4034.2917967858107
United States,USA,1979,4407.6675639669775
United States,USA,1980,4519.979138691582
United States,USA,1981,4662.035668612244
United States,USA,1982,4490.3121404001895
United States,USA,1983,4658.201126730111
United States,USA,1984,5002.90545804526
United States,USA,1985,5122.421598887909
United States,USA,1986,5058.525364955753
United States,USA,1987,5277.756006713794
United States,USA,1988,5523.3088266393515
United States,USA,1989,5588.795557269331
United States,USA,1990,5618.9446574711565
United States,USA,1991,5565.909051257443
United States,USA,1992,5604.243040307038
United States,USA,1993,5813.108051384158
United States,USA,1994,5834.887627964005
United States,USA,1995,5887.424720287356
United States,USA,1996,6155.053411644706
United States,USA,1997,6285.029552052871
United States,USA,1998,6346.672069455401
United States,USA,1999,6336.942109925684
United States,USA,2000,6617.406434943366
United States,USA,2001,6422.437974800601
United States,USA,2002,6419.425497270301
United States,USA,2003,6541.618256196831
United States,USA,2004,6584.191811347538
United States,USA,2005,6681.007253236787
United States,USA,2006,6578.613203526811
United States,USA,2007,6667.2103464662905
United States,USA,2008,6561.110120002915
United States,USA,2009,5770.922522330359
United States,USA,2010,6105.8332976935635
United States,USA,2011,5761.127794094134
United States,USA,2012,5093.057636083074
United States,USA,2013,5286.601477753731
United States,USA,2014,5274.5852708056
United States,USA,2015,4556.923970868561
United States,USA,2016,4168.550877813472
Uzbekistan,UZB,1985,31.97500004986821
Uzbekistan,UZB,1986,40.15972228485533
Uzbekistan,UZB,1987,43.67361117922447
Uzbekistan,UZB,1988,30.606944492179032
Uzbekistan,UZB,1989,38.12638894835081
Uzbekistan,UZB,1990,38.00361117038155
Uzbekistan,UZB,1991,36.26743061211824
Uzbekistan,UZB,1992,23.54847225894842
Uzbekistan,UZB,1993,16.04623613613682
Uzbekistan,UZB,1994,16.37090280330984
Uzbekistan,UZB,1995,9.901356798428267
Uzbekistan,UZB,1996,9.194240055283782
Uzbekistan,UZB,1997,9.563041006442297
Uzbekistan,UZB,1998,9.602812160087659
Uzbekistan,UZB,1999,9.588152792731462
Uzbekistan,UZB,2000,8.3478240338526
Uzbekistan,UZB,2001,8.84832596692485
Uzbekistan,UZB,2002,9.026781067953168
Uzbekistan,UZB,2003,6.216755565251208
Uzbekistan,UZB,2004,9.01390295572475
Uzbekistan,UZB,2005,10.663917586367559
Uzbekistan,UZB,2006,9.456058068039336
Uzbekistan,UZB,2007,11.384213201157598
Uzbekistan,UZB,2008,11.39803605388749
Uzbekistan,UZB,2009,11.824134294190921
Uzbekistan,UZB,2010,10.937664772405604
Uzbekistan,UZB,2011,12.657722290990987
Uzbekistan,UZB,2012,13.48549930585143
Uzbekistan,UZB,2013,12.956704761351828
Uzbekistan,UZB,2014,14.173944795344724
Uzbekistan,UZB,2015,12.930150034054753
Uzbekistan,UZB,2016,11.650948629281933
Venezuela,VEN,1965,0.23260000000000003
Venezuela,VEN,1966,0.24423000000000003
Venezuela,VEN,1967,0.25586
Venezuela,VEN,1968,0.26749
Venezuela,VEN,1969,0.27912000000000003
Venezuela,VEN,1970,0.27912000000000003
Venezuela,VEN,1971,1.6594149200000001
Venezuela,VEN,1972,1.7482332300000003
Venezuela,VEN,1973,3.1681631900000005
Venezuela,VEN,1974,2.3727293400000002
Venezuela,VEN,1975,2.92965515
Venezuela,VEN,1976,1.9216016400000002
Venezuela,VEN,1977,2.9777800900000004
Venezuela,VEN,1978,0.9173743999999999
Venezuela,VEN,1979,1.91236742
Venezuela,VEN,1980,1.8214789700000003
Venezuela,VEN,1981,1.7995215300000003
Venezuela,VEN,1982,1.0270801900000002
Venezuela,VEN,1983,1.4372121400000002
Venezuela,VEN,1984,1.5723527400000004
Venezuela,VEN,1985,2.0818979300000002
Venezuela,VEN,1986,2.31504454
Venezuela,VEN,1987,3.0411287000000002
Venezuela,VEN,1988,2.21061877
Venezuela,VEN,1989,6.069894710000002
Venezuela,VEN,1990,5.382201180000001
Venezuela,VEN,1991,0
Venezuela,VEN,1992,0.0424495
Venezuela,VEN,1993,0.3311061
Venezuela,VEN,1994,0.6452440300000001
Venezuela,VEN,1995,0.05942930000000001
Venezuela,VEN,1996,0.1867778
Venezuela,VEN,1997,0.3990253
Venezuela,VEN,1998,0.41600510000000007
Venezuela,VEN,1999,0.424495
Venezuela,VEN,2000,1.53669516
Venezuela,VEN,2001,0.5688349300000001
Venezuela,VEN,2002,0.2122475
Venezuela,VEN,2003,0.50091573
Venezuela,VEN,2004,0
Venezuela,VEN,2005,0.4329849
Venezuela,VEN,2006,2.8781109900000006
Venezuela,VEN,2007,1.61309263
Venezuela,VEN,2008,1.63857396
Venezuela,VEN,2009,2.75925239
Venezuela,VEN,2010,2.31776596
Venezuela,VEN,2011,2.3856851600000004
Venezuela,VEN,2012,2.4536043600000004
Venezuela,VEN,2013,2.44511446
Venezuela,VEN,2014,2.29229626
Venezuela,VEN,2015,2.3376300000000003
Venezuela,VEN,2016,0.7872801070728715
Vietnam,VNM,1965,10.438047420869001
Vietnam,VNM,1966,10.964335526377
Vietnam,VNM,1967,12.016916934840003
Vietnam,VNM,1968,13.332632000000002
Vietnam,VNM,1969,14.209778846390002
Vietnam,VNM,1970,15.17464037393
Vietnam,VNM,1971,16.66579
Vietnam,VNM,1972,12.53714
Vietnam,VNM,1973,18.049760000000003
Vietnam,VNM,1974,21.562020000000004
Vietnam,VNM,1975,29.97051
Vietnam,VNM,1976,28.29579
Vietnam,VNM,1977,31.017210000000006
Vietnam,VNM,1978,29.98214
Vietnam,VNM,1979,31.005580000000002
Vietnam,VNM,1980,26.446620000000003
Vietnam,VNM,1981,29.447160000000004
Vietnam,VNM,1982,32.56400000000001
Vietnam,VNM,1983,32.773340000000005
Vietnam,VNM,1984,32.80823
Vietnam,VNM,1985,32.61052000000001
Vietnam,VNM,1986,35.9367
Vietnam,VNM,1987,40.06535000000001
Vietnam,VNM,1988,37.530010000000004
Vietnam,VNM,1989,30.144960000000005
Vietnam,VNM,1990,25.85349
Vietnam,VNM,1991,24.969610000000003
Vietnam,VNM,1992,25.03939
Vietnam,VNM,1993,24.23692
Vietnam,VNM,1994,26.760630000000003
Vietnam,VNM,1995,36.00927120000001
Vietnam,VNM,1996,40.223052800000005
Vietnam,VNM,1997,51.67255520000001
Vietnam,VNM,1998,55.423928000000004
Vietnam,VNM,1999,41.48653600000001
Vietnam,VNM,2000,54.43267984
Vietnam,VNM,2001,59.30164912000001
Vietnam,VNM,2002,67.48367976000002
Vietnam,VNM,2003,78.49291688000002
Vietnam,VNM,2004,102.33497512000001
Vietnam,VNM,2005,104.88994656000001
Vietnam,VNM,2006,61.67621600000002
Vietnam,VNM,2007,67.80476080000001
Vietnam,VNM,2008,132.98746832000003
Vietnam,VNM,2009,124.30330080000003
Vietnam,VNM,2010,162.55297520000002
Vietnam,VNM,2011,191.79088824000004
Vietnam,VNM,2012,174.95985920000004
Vietnam,VNM,2013,184.05954336000005
Vietnam,VNM,2014,220.26224472000004
Vietnam,VNM,2015,258.79457464000006
Vietnam,VNM,2016,248.04259312000005
World,OWID_WRL,1965,16322.44092273349
World,OWID_WRL,1966,16512.657630868693
World,OWID_WRL,1967,16247.402067478724
World,OWID_WRL,1968,16493.295638007618
World,OWID_WRL,1969,17008.47159918204
World,OWID_WRL,1970,17244.4852487212
World,OWID_WRL,1971,17139.943140035604
World,OWID_WRL,1972,17338.40420530097
World,OWID_WRL,1973,17862.410923997802
World,OWID_WRL,1974,17872.713345284443
World,OWID_WRL,1975,18217.782581120864
World,OWID_WRL,1976,18888.192747970537
World,OWID_WRL,1977,19444.223774157905
World,OWID_WRL,1978,19659.089263756683
World,OWID_WRL,1979,20578.438366850514
World,OWID_WRL,1980,21082.11321225913
World,OWID_WRL,1981,21381.087841816927
World,OWID_WRL,1982,21607.771291845245
World,OWID_WRL,1983,22272.260082576373
World,OWID_WRL,1984,23246.357511259674
World,OWID_WRL,1985,24158.77053827959
World,OWID_WRL,1986,24434.125521894788
World,OWID_WRL,1987,25407.056499224484
World,OWID_WRL,1988,26164.303971061916
World,OWID_WRL,1989,26428.587778237226
World,OWID_WRL,1990,26125.717521643168
World,OWID_WRL,1991,25837.703152895014
World,OWID_WRL,1992,25754.67742907866
World,OWID_WRL,1993,25881.25539234893
World,OWID_WRL,1994,26027.212371435082
World,OWID_WRL,1995,26166.420258302805
World,OWID_WRL,1996,26827.28200116528
World,OWID_WRL,1997,26868.04000558206
World,OWID_WRL,1998,26669.065925741786
World,OWID_WRL,1999,26808.322773897733
World,OWID_WRL,2000,27734.2834674688
World,OWID_WRL,2001,28174.87073804747
World,OWID_WRL,2002,29258.898312523426
World,OWID_WRL,2003,31804.607485553923
World,OWID_WRL,2004,33987.20868058995
World,OWID_WRL,2005,36451.830289998965
World,OWID_WRL,2006,38307.76836380685
World,OWID_WRL,2007,40474.289926806116
World,OWID_WRL,2008,41035.15978234802
World,OWID_WRL,2009,40427.431153092955
World,OWID_WRL,2010,42282.46729795937
World,OWID_WRL,2011,44277.591123596954
World,OWID_WRL,2012,44395.06224077533
World,OWID_WRL,2013,45205.498276123864
World,OWID_WRL,2014,45233.99218314289
World,OWID_WRL,2015,44015.53033208395
World,OWID_WRL,2016,43403.1428322917
